ID,DATE,TO USER ACCOUNT,TO USER ACCOUNT ID,TO ETH ADDRESS,FROM USER ACCOUNT,FROM USER ACCOUNT ID,FROM ETH ADDRESS,REASON,SOURCE ID,SOURCE NAME,SCORE 1,SCORE 2,SCORE 3,SCORE 4,DUPLICATE ID 1,DUPLICATE ID 2,DUPLICATE ID 3,DUPLICATE ID 4,DISMISSED 1,DISMISSED 2,DISMISSED 3,DISMISSED 4,QUANTIFIER 1 USERNAME,QUANTIFIER 1 ETH ADDRESS,QUANTIFIER 2 USERNAME,QUANTIFIER 2 ETH ADDRESS,QUANTIFIER 3 USERNAME,QUANTIFIER 3 ETH ADDRESS,QUANTIFIER 4 USERNAME,QUANTIFIER 4 ETH ADDRESS,AVG SCORE,PERCENTAGE,TOKEN TO RECEIVE
638eb70b4287630828df019c,2022-12-06T03:29:15.310Z,GideonRo#3175,621f79d595a79aa51435c5ff,0xB08F0ca73E8A59a1b7970e22B8ed2F9142c3fA53,ygg_anderson#4998,621f79d195a79aa51435b8a4,0x763d7D362B59aeA3858a92a302e18cd41b1252d4,For reviving the TEC Labs as an interest group!,DISCORD:810180621930070088:810180622634844200,DISCORD:Token%20Engineering%20Commons:%F0%9F%94%AC%EF%BD%9Clabs,5,144,34,8,,,,,False,False,False,False,pat.zip (TE Academy)#5266,0x9F6b969Ee3F9C2b0a528b3029049e34BBD4bdB49,eduardovegap#0422,0x1d921dff757610FbDB0073479e12c0a07d382677,innov8tor3#3988,0xBCAD90F4a1ED4067d9bC33D4089FF18A82250253,miguelb#5176,0x7311b7bf2f004b8070efAf4A130348EEB18EF369,47.75,0.0366352358081618,8.114693118138087
638eb70b4287630828df01a3,2022-12-06T03:29:15.886Z,r-x-x#8344,62719c82d6f46f43ffe0ce96,0x1409a9ef3450D5d50aAd004f417436e772FbF8fC,ygg_anderson#4998,621f79d195a79aa51435b8a4,0x763d7D362B59aeA3858a92a302e18cd41b1252d4,For reviving the TEC Labs as an interest group!,DISCORD:810180621930070088:810180622634844200,DISCORD:Token%20Engineering%20Commons:%F0%9F%94%AC%EF%BD%9Clabs,5,34,34,8,,,,,False,False,False,False,pat.zip (TE Academy)#5266,0x9F6b969Ee3F9C2b0a528b3029049e34BBD4bdB49,r33pich33p#6906,0x4318cC449b1cbE6d64dd82E16abE58C79E076C2B,innov8tor3#3988,0xBCAD90F4a1ED4067d9bC33D4089FF18A82250253,miguelb#5176,0x7311b7bf2f004b8070efAf4A130348EEB18EF369,20.25,0.015536408902937726,3.441309646959084
638eb70c4287630828df01aa,2022-12-06T03:29:16.491Z,bear100#9085,623ccc0771e68891990eb3c6,0x47a5BA5BE900fC22AD31BEC4c1ff54Df8e67cd70,ygg_anderson#4998,621f79d195a79aa51435b8a4,0x763d7D362B59aeA3858a92a302e18cd41b1252d4,For reviving the TEC Labs as an interest group!,DISCORD:810180621930070088:810180622634844200,DISCORD:Token%20Engineering%20Commons:%F0%9F%94%AC%EF%BD%9Clabs,5,34,8,8,,,,,False,False,False,False,r-x-x#8344,0x1409a9ef3450D5d50aAd004f417436e772FbF8fC,r33pich33p#6906,0x4318cC449b1cbE6d64dd82E16abE58C79E076C2B,innov8tor3#3988,0xBCAD90F4a1ED4067d9bC33D4089FF18A82250253,miguelb#5176,0x7311b7bf2f004b8070efAf4A130348EEB18EF369,13.75,0.010549413452612035,2.3366917355895014
63902d504287630828df01b9,2022-12-07T06:06:08.536Z,enti#1546,6220d93f95a79aa51436be5e,0x6897aBe0fD62B589260784B21F4ca3F78A0D8017,innov8tor3#3988,621f79d195a79aa51435b94e,0xBCAD90F4a1ED4067d9bC33D4089FF18A82250253,"for organising things for ease of access and navigation in TEC that I've been seeking for some months now. Wonderful to see this, thanks so much!",DISCORD:810180621930070088:810180622336262195,DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise,8,34,8,13,,,,,False,False,False,False,r-x-x#8344,0x1409a9ef3450D5d50aAd004f417436e772FbF8fC,r33pich33p#6906,0x4318cC449b1cbE6d64dd82E16abE58C79E076C2B,hanners717#2022,0x711CDABCFdEDEf2c82D9dA533268D8bB6b7468f8,shawn#7046,0xc68e8827FC1Dd3b2bc94Ca8b0228268f16dd6cf6,15.75,0.012083873591173787,2.6765741698570653
63902d514287630828df01c0,2022-12-07T06:06:09.072Z,r-x-x#8344,62719c82d6f46f43ffe0ce96,0x1409a9ef3450D5d50aAd004f417436e772FbF8fC,innov8tor3#3988,621f79d195a79aa51435b94e,0xBCAD90F4a1ED4067d9bC33D4089FF18A82250253,"for organising things for ease of access and navigation in TEC that I've been seeking for some months now. Wonderful to see this, thanks so much!",DISCORD:810180621930070088:810180622336262195,DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise,13,55,34,13,,,,,False,False,False,False,pat.zip (TE Academy)#5266,0x9F6b969Ee3F9C2b0a528b3029049e34BBD4bdB49,r33pich33p#6906,0x4318cC449b1cbE6d64dd82E16abE58C79E076C2B,innov8tor3#3988,0xBCAD90F4a1ED4067d9bC33D4089FF18A82250253,miguelb#5176,0x7311b7bf2f004b8070efAf4A130348EEB18EF369,28.75,0.022057864491825167,4.885809992596231
6390b95b4287630828df01d8,2022-12-07T16:03:39.912Z,Zeptimus#3359,621f79ce95a79aa51435b287,0xaa79B87DC8B046A5E4f7D03F1562D7fe5BF98737,BiancaGadelha#2667,621f79dc95a79aa51435dc5a,0x1375847014BA64517210cBFE185808232Cf45d4a,for coming to today's Coordination Call in Gravity! 🕊️,DISCORD:810180621930070088:810180622336262195,DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise,1,5,5,1,,,,,False,False,False,False,r-x-x#8344,0x1409a9ef3450D5d50aAd004f417436e772FbF8fC,r33pich33p#6906,0x4318cC449b1cbE6d64dd82E16abE58C79E076C2B,hanners717#2022,0x711CDABCFdEDEf2c82D9dA533268D8bB6b7468f8,shawn#7046,0xc68e8827FC1Dd3b2bc94Ca8b0228268f16dd6cf6,3.0,0.002301690207842626,0.5098236514013458
6390b95c4287630828df01df,2022-12-07T16:03:40.303Z,WaKa#6616,621f79e095a79aa51435f573,,BiancaGadelha#2667,621f79dc95a79aa51435dc5a,0x1375847014BA64517210cBFE185808232Cf45d4a,for coming to today's Coordination Call in Gravity! 🕊️,DISCORD:810180621930070088:810180622336262195,DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise,5,8,3,3,,,,,False,False,False,False,pat.zip (TE Academy)#5266,0x9F6b969Ee3F9C2b0a528b3029049e34BBD4bdB49,r33pich33p#6906,0x4318cC449b1cbE6d64dd82E16abE58C79E076C2B,innov8tor3#3988,0xBCAD90F4a1ED4067d9bC33D4089FF18A82250253,miguelb#5176,0x7311b7bf2f004b8070efAf4A130348EEB18EF369,4.75,0.0036443428290841577,0.8072207813854642
6390b95f4287630828df01e7,2022-12-07T16:03:43.065Z,innov8tor3#3988,621f79d195a79aa51435b94e,0xBCAD90F4a1ED4067d9bC33D4089FF18A82250253,BiancaGadelha#2667,621f79dc95a79aa51435dc5a,0x1375847014BA64517210cBFE185808232Cf45d4a,for coming to today's Coordination Call in Gravity! 🕊️,DISCORD:810180621930070088:810180622336262195,DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise,5,8,3,3,,,,,False,False,False,False,pat.zip (TE Academy)#5266,0x9F6b969Ee3F9C2b0a528b3029049e34BBD4bdB49,r33pich33p#6906,0x4318cC449b1cbE6d64dd82E16abE58C79E076C2B,hanners717#2022,0x711CDABCFdEDEf2c82D9dA533268D8bB6b7468f8,miguelb#5176,0x7311b7bf2f004b8070efAf4A130348EEB18EF369,4.75,0.0036443428290841577,0.8072207813854642
6390b95f4287630828df01ee,2022-12-07T16:03:43.522Z,Juankbell#7458,621f79ce95a79aa51435b20b,0x7d547666209755FB833f9B37EebEa38eBF513Abb,BiancaGadelha#2667,621f79dc95a79aa51435dc5a,0x1375847014BA64517210cBFE185808232Cf45d4a,for coming to today's Coordination Call in Gravity! 🕊️,DISCORD:810180621930070088:810180622336262195,DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise,1,1,3,1,,,,,False,False,False,False,r-x-x#8344,0x1409a9ef3450D5d50aAd004f417436e772FbF8fC,eduardovegap#0422,0x1d921dff757610FbDB0073479e12c0a07d382677,hanners717#2022,0x711CDABCFdEDEf2c82D9dA533268D8bB6b7468f8,shawn#7046,0xc68e8827FC1Dd3b2bc94Ca8b0228268f16dd6cf6,1.5,0.001150845103921313,0.2549118257006729
6390ba424287630828df01fd,2022-12-07T16:07:30.426Z,Zeptimus#3359,621f79ce95a79aa51435b287,0xaa79B87DC8B046A5E4f7D03F1562D7fe5BF98737,Juankbell#7458,621f79ce95a79aa51435b20b,0x7d547666209755FB833f9B37EebEa38eBF513Abb,"for supporting Gravity in this growth phase, supporting the design of our page, the new online course, outreach to other DAOs and funding mechanisms.",DISCORD:810180621930070088:810180622818869331,DISCORD:Token%20Engineering%20Commons:%F0%9F%95%8A%EF%BD%9C%20gravity-vc,8,34,8,3,,,,,False,False,False,False,r-x-x#8344,0x1409a9ef3450D5d50aAd004f417436e772FbF8fC,r33pich33p#6906,0x4318cC449b1cbE6d64dd82E16abE58C79E076C2B,hanners717#2022,0x711CDABCFdEDEf2c82D9dA533268D8bB6b7468f8,shawn#7046,0xc68e8827FC1Dd3b2bc94Ca8b0228268f16dd6cf6,13.25,0.010165798417971598,2.2517211270226105
